,model_key,Date,Order_Demand
15126,Product_1382-Whse_J-Category_019,2013-07-24 00:00:00.000000,64800.0
15127,Product_1382-Whse_J-Category_019,2013-07-25 00:00:00.000000,60000.0
15128,Product_1382-Whse_J-Category_019,2013-07-26 00:00:00.000000,135000.0
15129,Product_1382-Whse_J-Category_019,2013-07-27 00:00:00.000000,79700.0
15130,Product_1382-Whse_J-Category_019,2013-07-28 00:00:00.000000,79700.0
15131,Product_1382-Whse_J-Category_019,2013-07-29 00:00:00.000000,61300.0
15132,Product_1382-Whse_J-Category_019,2013-07-30 00:00:00.000000,90800.0
15133,Product_1382-Whse_J-Category_019,2013-07-31 00:00:00.000000,27000.0
15134,Product_1382-Whse_J-Category_019,2013-08-01 00:00:00.000000,111000.0
15135,Product_1382-Whse_J-Category_019,2013-08-02 00:00:00.000000,14000.0
15136,Product_1382-Whse_J-Category_019,2013-08-03 00:00:00.000000,60820.0
15137,Product_1382-Whse_J-Category_019,2013-08-04 00:00:00.000000,60820.0
15138,Product_1382-Whse_J-Category_019,2013-08-05 00:00:00.000000,34100.0
15139,Product_1382-Whse_J-Category_019,2013-08-06 00:00:00.000000,88200.0
15140,Product_1382-Whse_J-Category_019,2013-08-07 00:00:00.000000,84600.0
15141,Product_1382-Whse_J-Category_019,2013-08-08 00:00:00.000000,73500.0
15142,Product_1382-Whse_J-Category_019,2013-08-09 00:00:00.000000,64000.0
15143,Product_1382-Whse_J-Category_019,2013-08-10 00:00:00.000000,68880.0
15144,Product_1382-Whse_J-Category_019,2013-08-11 00:00:00.000000,68880.0
15145,Product_1382-Whse_J-Category_019,2013-08-12 00:00:00.000000,77575.0
15146,Product_1382-Whse_J-Category_019,2013-08-13 00:00:00.000000,74033.33333333333
15147,Product_1382-Whse_J-Category_019,2013-08-14 00:00:00.000000,10000.0
15148,Product_1382-Whse_J-Category_019,2013-08-15 00:00:00.000000,37000.0
15149,Product_1382-Whse_J-Category_019,2013-08-16 00:00:00.000000,54000.0
15150,Product_1382-Whse_J-Category_019,2013-08-17 00:00:00.000000,32000.0
15151,Product_1382-Whse_J-Category_019,2013-08-18 00:00:00.000000,32000.0
15152,Product_1382-Whse_J-Category_019,2013-08-19 00:00:00.000000,36000.0
15153,Product_1382-Whse_J-Category_019,2013-08-20 00:00:00.000000,113700.0
15154,Product_1382-Whse_J-Category_019,2013-08-21 00:00:00.000000,96000.0
15155,Product_1382-Whse_J-Category_019,2013-08-22 00:00:00.000000,24300.0
15156,Product_1382-Whse_J-Category_019,2013-08-23 00:00:00.000000,34500.0
15157,Product_1382-Whse_J-Category_019,2013-08-24 00:00:00.000000,60900.0
15158,Product_1382-Whse_J-Category_019,2013-08-25 00:00:00.000000,60900.0
15159,Product_1382-Whse_J-Category_019,2013-08-26 00:00:00.000000,49000.0
15160,Product_1382-Whse_J-Category_019,2013-08-27 00:00:00.000000,64000.0
15161,Product_1382-Whse_J-Category_019,2013-08-28 00:00:00.000000,112000.0
15162,Product_1382-Whse_J-Category_019,2013-08-29 00:00:00.000000,3000.0
15163,Product_1382-Whse_J-Category_019,2013-08-30 00:00:00.000000,51000.0
15164,Product_1382-Whse_J-Category_019,2013-08-31 00:00:00.000000,55800.0
15165,Product_1382-Whse_J-Category_019,2013-09-01 00:00:00.000000,55800.0
15166,Product_1382-Whse_J-Category_019,2013-09-02 00:00:00.000000,90000.0
15167,Product_1382-Whse_J-Category_019,2013-09-03 00:00:00.000000,50000.0
15168,Product_1382-Whse_J-Category_019,2013-09-04 00:00:00.000000,135000.0
15169,Product_1382-Whse_J-Category_019,2013-09-05 00:00:00.000000,34200.0
15170,Product_1382-Whse_J-Category_019,2013-09-06 00:00:00.000000,52100.0
15171,Product_1382-Whse_J-Category_019,2013-09-07 00:00:00.000000,72260.0
15172,Product_1382-Whse_J-Category_019,2013-09-08 00:00:00.000000,72260.0
15173,Product_1382-Whse_J-Category_019,2013-09-09 00:00:00.000000,80700.0
15174,Product_1382-Whse_J-Category_019,2013-09-10 00:00:00.000000,61000.0
15175,Product_1382-Whse_J-Category_019,2013-09-11 00:00:00.000000,35000.0
15176,Product_1382-Whse_J-Category_019,2013-09-12 00:00:00.000000,66500.0
15177,Product_1382-Whse_J-Category_019,2013-09-13 00:00:00.000000,65000.0
15178,Product_1382-Whse_J-Category_019,2013-09-14 00:00:00.000000,61640.0
15179,Product_1382-Whse_J-Category_019,2013-09-15 00:00:00.000000,61640.0
15180,Product_1382-Whse_J-Category_019,2013-09-16 00:00:00.000000,56875.0
15181,Product_1382-Whse_J-Category_019,2013-09-17 00:00:00.000000,64000.0
15182,Product_1382-Whse_J-Category_019,2013-09-18 00:00:00.000000,135000.0
15183,Product_1382-Whse_J-Category_019,2013-09-19 00:00:00.000000,49800.0
15184,Product_1382-Whse_J-Category_019,2013-09-20 00:00:00.000000,74200.0
15185,Product_1382-Whse_J-Category_019,2013-09-21 00:00:00.000000,80750.0
15186,Product_1382-Whse_J-Category_019,2013-09-22 00:00:00.000000,80750.0
15187,Product_1382-Whse_J-Category_019,2013-09-23 00:00:00.000000,80750.0
15188,Product_1382-Whse_J-Category_019,2013-09-24 00:00:00.000000,91200.0
15189,Product_1382-Whse_J-Category_019,2013-09-25 00:00:00.000000,61000.0
15190,Product_1382-Whse_J-Category_019,2013-09-26 00:00:00.000000,85500.0
15191,Product_1382-Whse_J-Category_019,2013-09-27 00:00:00.000000,28200.0
15192,Product_1382-Whse_J-Category_019,2013-09-28 00:00:00.000000,66475.0
15193,Product_1382-Whse_J-Category_019,2013-09-29 00:00:00.000000,66475.0
15194,Product_1382-Whse_J-Category_019,2013-09-30 00:00:00.000000,64000.0
15195,Product_1382-Whse_J-Category_019,2013-10-01 00:00:00.000000,135000.0
15196,Product_1382-Whse_J-Category_019,2013-10-02 00:00:00.000000,28000.0
15197,Product_1382-Whse_J-Category_019,2013-10-03 00:00:00.000000,105000.0
15198,Product_1382-Whse_J-Category_019,2013-10-04 00:00:00.000000,47000.0
15199,Product_1382-Whse_J-Category_019,2013-10-05 00:00:00.000000,75800.0
15200,Product_1382-Whse_J-Category_019,2013-10-06 00:00:00.000000,75800.0
15201,Product_1382-Whse_J-Category_019,2013-10-07 00:00:00.000000,19200.0
15202,Product_1382-Whse_J-Category_019,2013-10-08 00:00:00.000000,88000.0
15203,Product_1382-Whse_J-Category_019,2013-10-09 00:00:00.000000,107800.0
15204,Product_1382-Whse_J-Category_019,2013-10-10 00:00:00.000000,15000.0
15205,Product_1382-Whse_J-Category_019,2013-10-11 00:00:00.000000,35100.0
15206,Product_1382-Whse_J-Category_019,2013-10-12 00:00:00.000000,53020.0
15207,Product_1382-Whse_J-Category_019,2013-10-13 00:00:00.000000,53020.0
15208,Product_1382-Whse_J-Category_019,2013-10-14 00:00:00.000000,61475.0
15209,Product_1382-Whse_J-Category_019,2013-10-15 00:00:00.000000,72100.0
15210,Product_1382-Whse_J-Category_019,2013-10-16 00:00:00.000000,25000.0
15211,Product_1382-Whse_J-Category_019,2013-10-17 00:00:00.000000,64000.0
15212,Product_1382-Whse_J-Category_019,2013-10-18 00:00:00.000000,77000.0
15213,Product_1382-Whse_J-Category_019,2013-10-19 00:00:00.000000,59525.0
15214,Product_1382-Whse_J-Category_019,2013-10-20 00:00:00.000000,59525.0
15215,Product_1382-Whse_J-Category_019,2013-10-21 00:00:00.000000,107000.0
15216,Product_1382-Whse_J-Category_019,2013-10-22 00:00:00.000000,77000.0
15217,Product_1382-Whse_J-Category_019,2013-10-23 00:00:00.000000,97800.0
15218,Product_1382-Whse_J-Category_019,2013-10-24 00:00:00.000000,14000.0
15219,Product_1382-Whse_J-Category_019,2013-10-25 00:00:00.000000,36500.0
15220,Product_1382-Whse_J-Category_019,2013-10-26 00:00:00.000000,66460.0
15221,Product_1382-Whse_J-Category_019,2013-10-27 00:00:00.000000,66460.0
15222,Product_1382-Whse_J-Category_019,2013-10-28 00:00:00.000000,84200.0
15223,Product_1382-Whse_J-Category_019,2013-10-29 00:00:00.000000,69900.0
15224,Product_1382-Whse_J-Category_019,2013-10-30 00:00:00.000000,93000.0
15225,Product_1382-Whse_J-Category_019,2013-10-31 00:00:00.000000,38300.0
15226,Product_1382-Whse_J-Category_019,2013-11-01 00:00:00.000000,70000.0
15227,Product_1382-Whse_J-Category_019,2013-11-02 00:00:00.000000,71080.0
15228,Product_1382-Whse_J-Category_019,2013-11-03 00:00:00.000000,71080.0
15229,Product_1382-Whse_J-Category_019,2013-11-04 00:00:00.000000,67800.0
15230,Product_1382-Whse_J-Category_019,2013-11-05 00:00:00.000000,64000.0
15231,Product_1382-Whse_J-Category_019,2013-11-06 00:00:00.000000,135000.0
15232,Product_1382-Whse_J-Category_019,2013-11-07 00:00:00.000000,33100.0
15233,Product_1382-Whse_J-Category_019,2013-11-08 00:00:00.000000,32000.0
15234,Product_1382-Whse_J-Category_019,2013-11-09 00:00:00.000000,66025.0
15235,Product_1382-Whse_J-Category_019,2013-11-10 00:00:00.000000,66025.0
15236,Product_1382-Whse_J-Category_019,2013-11-11 00:00:00.000000,54600.0
15237,Product_1382-Whse_J-Category_019,2013-11-12 00:00:00.000000,41200.0
15238,Product_1382-Whse_J-Category_019,2013-11-13 00:00:00.000000,99000.0
15239,Product_1382-Whse_J-Category_019,2013-11-14 00:00:00.000000,135000.0
15240,Product_1382-Whse_J-Category_019,2013-11-15 00:00:00.000000,135000.0
15241,Product_1382-Whse_J-Category_019,2013-11-16 00:00:00.000000,92960.0
15242,Product_1382-Whse_J-Category_019,2013-11-17 00:00:00.000000,6000.0
15243,Product_1382-Whse_J-Category_019,2013-11-18 00:00:00.000000,12500.0
15244,Product_1382-Whse_J-Category_019,2013-11-19 00:00:00.000000,95300.0
15245,Product_1382-Whse_J-Category_019,2013-11-20 00:00:00.000000,20000.0
15246,Product_1382-Whse_J-Category_019,2013-11-21 00:00:00.000000,82800.0
15247,Product_1382-Whse_J-Category_019,2013-11-22 00:00:00.000000,48000.0
15248,Product_1382-Whse_J-Category_019,2013-11-23 00:00:00.000000,44100.0
15249,Product_1382-Whse_J-Category_019,2013-11-24 00:00:00.000000,51720.0
15250,Product_1382-Whse_J-Category_019,2013-11-25 00:00:00.000000,100000.0
15251,Product_1382-Whse_J-Category_019,2013-11-26 00:00:00.000000,62200.0
15252,Product_1382-Whse_J-Category_019,2013-11-27 00:00:00.000000,37000.0
15253,Product_1382-Whse_J-Category_019,2013-11-28 00:00:00.000000,32200.0
15254,Product_1382-Whse_J-Category_019,2013-11-29 00:00:00.000000,45000.0
15255,Product_1382-Whse_J-Category_019,2013-11-30 00:00:00.000000,55280.0
15256,Product_1382-Whse_J-Category_019,2013-12-01 00:00:00.000000,55280.0
15257,Product_1382-Whse_J-Category_019,2013-12-02 00:00:00.000000,101000.0
15258,Product_1382-Whse_J-Category_019,2013-12-03 00:00:00.000000,135000.0
15259,Product_1382-Whse_J-Category_019,2013-12-04 00:00:00.000000,47100.0
15260,Product_1382-Whse_J-Category_019,2013-12-05 00:00:00.000000,22100.0
15261,Product_1382-Whse_J-Category_019,2013-12-06 00:00:00.000000,61000.0
15262,Product_1382-Whse_J-Category_019,2013-12-07 00:00:00.000000,73240.0
15263,Product_1382-Whse_J-Category_019,2013-12-08 00:00:00.000000,73240.0
15264,Product_1382-Whse_J-Category_019,2013-12-09 00:00:00.000000,37600.0
15265,Product_1382-Whse_J-Category_019,2013-12-10 00:00:00.000000,41500.0
15266,Product_1382-Whse_J-Category_019,2013-12-11 00:00:00.000000,36000.0
15267,Product_1382-Whse_J-Category_019,2013-12-12 00:00:00.000000,95000.0
15268,Product_1382-Whse_J-Category_019,2013-12-13 00:00:00.000000,12800.0
15269,Product_1382-Whse_J-Category_019,2013-12-14 00:00:00.000000,44580.0
15270,Product_1382-Whse_J-Category_019,2013-12-15 00:00:00.000000,44580.0
15271,Product_1382-Whse_J-Category_019,2013-12-16 00:00:00.000000,57000.0
15272,Product_1382-Whse_J-Category_019,2013-12-17 00:00:00.000000,95000.0
15273,Product_1382-Whse_J-Category_019,2013-12-18 00:00:00.000000,51000.0
15274,Product_1382-Whse_J-Category_019,2013-12-19 00:00:00.000000,134500.0
15275,Product_1382-Whse_J-Category_019,2013-12-20 00:00:00.000000,30000.0
15276,Product_1382-Whse_J-Category_019,2013-12-21 00:00:00.000000,73500.0
15277,Product_1382-Whse_J-Category_019,2013-12-22 00:00:00.000000,73500.0
15278,Product_1382-Whse_J-Category_019,2013-12-23 00:00:00.000000,77625.0
15279,Product_1382-Whse_J-Category_019,2013-12-24 00:00:00.000000,135000.0
15280,Product_1382-Whse_J-Category_019,2013-12-25 00:00:00.000000,135000.0
15281,Product_1382-Whse_J-Category_019,2013-12-26 00:00:00.000000,54300.0
15282,Product_1382-Whse_J-Category_019,2013-12-27 00:00:00.000000,108100.0
15283,Product_1382-Whse_J-Category_019,2013-12-28 00:00:00.000000,108100.0
15284,Product_1382-Whse_J-Category_019,2013-12-29 00:00:00.000000,108100.0
15285,Product_1382-Whse_J-Category_019,2013-12-30 00:00:00.000000,108100.0
15286,Product_1382-Whse_J-Category_019,2013-12-31 00:00:00.000000,94650.0
15287,Product_1382-Whse_J-Category_019,2014-01-01 00:00:00.000000,54300.0
15288,Product_1382-Whse_J-Category_019,2014-01-02 00:00:00.000000,54300.0
15289,Product_1382-Whse_J-Category_019,2014-01-03 00:00:00.000000,54300.0
15290,Product_1382-Whse_J-Category_019,2014-01-04 00:00:00.000000,54300.0
15291,Product_1382-Whse_J-Category_019,2014-01-05 00:00:00.000000,54300.0
15292,Product_1382-Whse_J-Category_019,2014-01-06 00:00:00.000000,41000.0
15293,Product_1382-Whse_J-Category_019,2014-01-07 00:00:00.000000,25000.0
15294,Product_1382-Whse_J-Category_019,2014-01-08 00:00:00.000000,38200.0
15295,Product_1382-Whse_J-Category_019,2014-01-09 00:00:00.000000,71100.0
15296,Product_1382-Whse_J-Category_019,2014-01-10 00:00:00.000000,62000.0
15297,Product_1382-Whse_J-Category_019,2014-01-11 00:00:00.000000,47460.0
15298,Product_1382-Whse_J-Category_019,2014-01-12 00:00:00.000000,47460.0
15299,Product_1382-Whse_J-Category_019,2014-01-13 00:00:00.000000,49075.0
15300,Product_1382-Whse_J-Category_019,2014-01-14 00:00:00.000000,74600.0
15301,Product_1382-Whse_J-Category_019,2014-01-15 00:00:00.000000,93000.0
15302,Product_1382-Whse_J-Category_019,2014-01-16 00:00:00.000000,135000.0
15303,Product_1382-Whse_J-Category_019,2014-01-17 00:00:00.000000,27300.0
15304,Product_1382-Whse_J-Category_019,2014-01-18 00:00:00.000000,82475.0
15305,Product_1382-Whse_J-Category_019,2014-01-19 00:00:00.000000,82475.0
15306,Product_1382-Whse_J-Category_019,2014-01-20 00:00:00.000000,90500.0
15307,Product_1382-Whse_J-Category_019,2014-01-21 00:00:00.000000,54000.0
15308,Product_1382-Whse_J-Category_019,2014-01-22 00:00:00.000000,61000.0
15309,Product_1382-Whse_J-Category_019,2014-01-23 00:00:00.000000,36000.0
15310,Product_1382-Whse_J-Category_019,2014-01-24 00:00:00.000000,52200.0
15311,Product_1382-Whse_J-Category_019,2014-01-25 00:00:00.000000,58740.0
15312,Product_1382-Whse_J-Category_019,2014-01-26 00:00:00.000000,58740.0
15313,Product_1382-Whse_J-Category_019,2014-01-27 00:00:00.000000,49300.0
15314,Product_1382-Whse_J-Category_019,2014-01-28 00:00:00.000000,10000.0
15315,Product_1382-Whse_J-Category_019,2014-01-29 00:00:00.000000,22000.0
15316,Product_1382-Whse_J-Category_019,2014-01-30 00:00:00.000000,65700.0
15317,Product_1382-Whse_J-Category_019,2014-01-31 00:00:00.000000,105500.0
15318,Product_1382-Whse_J-Category_019,2014-02-01 00:00:00.000000,50500.0
15319,Product_1382-Whse_J-Category_019,2014-02-02 00:00:00.000000,50500.0
15320,Product_1382-Whse_J-Category_019,2014-02-03 00:00:00.000000,40300.0
15321,Product_1382-Whse_J-Category_019,2014-02-04 00:00:00.000000,117000.0
15322,Product_1382-Whse_J-Category_019,2014-02-05 00:00:00.000000,47000.0
15323,Product_1382-Whse_J-Category_019,2014-02-06 00:00:00.000000,65000.0
15324,Product_1382-Whse_J-Category_019,2014-02-07 00:00:00.000000,67325.0
15325,Product_1382-Whse_J-Category_019,2014-02-08 00:00:00.000000,67325.0
15326,Product_1382-Whse_J-Category_019,2014-02-09 00:00:00.000000,67325.0
15327,Product_1382-Whse_J-Category_019,2014-02-10 00:00:00.000000,40000.0
15328,Product_1382-Whse_J-Category_019,2014-02-11 00:00:00.000000,50666.666666666664
15329,Product_1382-Whse_J-Category_019,2014-02-12 00:00:00.000000,135000.0
15330,Product_1382-Whse_J-Category_019,2014-02-13 00:00:00.000000,30000.0
15331,Product_1382-Whse_J-Category_019,2014-02-14 00:00:00.000000,37200.0
15332,Product_1382-Whse_J-Category_019,2014-02-15 00:00:00.000000,60550.0
15333,Product_1382-Whse_J-Category_019,2014-02-16 00:00:00.000000,60550.0
15334,Product_1382-Whse_J-Category_019,2014-02-17 00:00:00.000000,57000.0
15335,Product_1382-Whse_J-Category_019,2014-02-18 00:00:00.000000,75200.0
15336,Product_1382-Whse_J-Category_019,2014-02-19 00:00:00.000000,30000.0
15337,Product_1382-Whse_J-Category_019,2014-02-20 00:00:00.000000,58000.0
15338,Product_1382-Whse_J-Category_019,2014-02-21 00:00:00.000000,54000.0
15339,Product_1382-Whse_J-Category_019,2014-02-22 00:00:00.000000,54840.0
15340,Product_1382-Whse_J-Category_019,2014-02-23 00:00:00.000000,54840.0
15341,Product_1382-Whse_J-Category_019,2014-02-24 00:00:00.000000,52000.0
15342,Product_1382-Whse_J-Category_019,2014-02-25 00:00:00.000000,53200.0
15343,Product_1382-Whse_J-Category_019,2014-02-26 00:00:00.000000,59100.0
15344,Product_1382-Whse_J-Category_019,2014-02-27 00:00:00.000000,47600.0
15345,Product_1382-Whse_J-Category_019,2014-02-28 00:00:00.000000,116000.0
15346,Product_1382-Whse_J-Category_019,2014-03-01 00:00:00.000000,65580.0
15347,Product_1382-Whse_J-Category_019,2014-03-02 00:00:00.000000,65580.0
15348,Product_1382-Whse_J-Category_019,2014-03-03 00:00:00.000000,53100.0
15349,Product_1382-Whse_J-Category_019,2014-03-04 00:00:00.000000,44100.0
15350,Product_1382-Whse_J-Category_019,2014-03-05 00:00:00.000000,27000.0
15351,Product_1382-Whse_J-Category_019,2014-03-06 00:00:00.000000,53000.0
15352,Product_1382-Whse_J-Category_019,2014-03-07 00:00:00.000000,96000.0
15353,Product_1382-Whse_J-Category_019,2014-03-08 00:00:00.000000,54640.0
15354,Product_1382-Whse_J-Category_019,2014-03-09 00:00:00.000000,54640.0
15355,Product_1382-Whse_J-Category_019,2014-03-10 00:00:00.000000,91000.0
15356,Product_1382-Whse_J-Category_019,2014-03-11 00:00:00.000000,117000.0
15357,Product_1382-Whse_J-Category_019,2014-03-12 00:00:00.000000,69000.0
15358,Product_1382-Whse_J-Category_019,2014-03-13 00:00:00.000000,33100.0
15359,Product_1382-Whse_J-Category_019,2014-03-14 00:00:00.000000,135000.0
15360,Product_1382-Whse_J-Category_019,2014-03-15 00:00:00.000000,89020.0
15361,Product_1382-Whse_J-Category_019,2014-03-16 00:00:00.000000,89020.0
15362,Product_1382-Whse_J-Category_019,2014-03-17 00:00:00.000000,71200.0
15363,Product_1382-Whse_J-Category_019,2014-03-18 00:00:00.000000,31000.0
15364,Product_1382-Whse_J-Category_019,2014-03-19 00:00:00.000000,500.0
15365,Product_1382-Whse_J-Category_019,2014-03-20 00:00:00.000000,42000.0
15366,Product_1382-Whse_J-Category_019,2014-03-21 00:00:00.000000,36175.0
15367,Product_1382-Whse_J-Category_019,2014-03-22 00:00:00.000000,36175.0
15368,Product_1382-Whse_J-Category_019,2014-03-23 00:00:00.000000,36175.0
15369,Product_1382-Whse_J-Category_019,2014-03-24 00:00:00.000000,108500.0
15370,Product_1382-Whse_J-Category_019,2014-03-25 00:00:00.000000,83500.0
15371,Product_1382-Whse_J-Category_019,2014-03-26 00:00:00.000000,80700.0
15372,Product_1382-Whse_J-Category_019,2014-03-27 00:00:00.000000,119000.0
15373,Product_1382-Whse_J-Category_019,2014-03-28 00:00:00.000000,25000.0
15374,Product_1382-Whse_J-Category_019,2014-03-29 00:00:00.000000,83340.0
15375,Product_1382-Whse_J-Category_019,2014-03-30 00:00:00.000000,83340.0
15376,Product_1382-Whse_J-Category_019,2014-03-31 00:00:00.000000,135000.0
15377,Product_1382-Whse_J-Category_019,2014-04-01 00:00:00.000000,107800.0
15378,Product_1382-Whse_J-Category_019,2014-04-02 00:00:00.000000,75000.0
15379,Product_1382-Whse_J-Category_019,2014-04-03 00:00:00.000000,20500.0
15380,Product_1382-Whse_J-Category_019,2014-04-04 00:00:00.000000,27000.0
15381,Product_1382-Whse_J-Category_019,2014-04-05 00:00:00.000000,73060.0
15382,Product_1382-Whse_J-Category_019,2014-04-06 00:00:00.000000,73060.0
15383,Product_1382-Whse_J-Category_019,2014-04-07 00:00:00.000000,43000.0
15384,Product_1382-Whse_J-Category_019,2014-04-08 00:00:00.000000,114000.0
15385,Product_1382-Whse_J-Category_019,2014-04-09 00:00:00.000000,36000.0
15386,Product_1382-Whse_J-Category_019,2014-04-10 00:00:00.000000,36000.0
15387,Product_1382-Whse_J-Category_019,2014-04-11 00:00:00.000000,31300.0
15388,Product_1382-Whse_J-Category_019,2014-04-12 00:00:00.000000,52060.0
15389,Product_1382-Whse_J-Category_019,2014-04-13 00:00:00.000000,52060.0
15390,Product_1382-Whse_J-Category_019,2014-04-14 00:00:00.000000,21500.0
15391,Product_1382-Whse_J-Category_019,2014-04-15 00:00:00.000000,89800.0
15392,Product_1382-Whse_J-Category_019,2014-04-16 00:00:00.000000,96500.0
15393,Product_1382-Whse_J-Category_019,2014-04-17 00:00:00.000000,76500.0
15394,Product_1382-Whse_J-Category_019,2014-04-18 00:00:00.000000,30700.0
15395,Product_1382-Whse_J-Category_019,2014-04-19 00:00:00.000000,63000.0
15396,Product_1382-Whse_J-Category_019,2014-04-20 00:00:00.000000,63000.0
15397,Product_1382-Whse_J-Category_019,2014-04-21 00:00:00.000000,60000.0
15398,Product_1382-Whse_J-Category_019,2014-04-22 00:00:00.000000,42500.0
15399,Product_1382-Whse_J-Category_019,2014-04-23 00:00:00.000000,67000.0
15400,Product_1382-Whse_J-Category_019,2014-04-24 00:00:00.000000,62800.0
15401,Product_1382-Whse_J-Category_019,2014-04-25 00:00:00.000000,135000.0
15402,Product_1382-Whse_J-Category_019,2014-04-26 00:00:00.000000,73460.0
15403,Product_1382-Whse_J-Category_019,2014-04-27 00:00:00.000000,73460.0
15404,Product_1382-Whse_J-Category_019,2014-04-28 00:00:00.000000,74000.0
15405,Product_1382-Whse_J-Category_019,2014-04-29 00:00:00.000000,84700.0
15406,Product_1382-Whse_J-Category_019,2014-04-30 00:00:00.000000,72000.0
15407,Product_1382-Whse_J-Category_019,2014-05-01 00:00:00.000000,39000.0
15408,Product_1382-Whse_J-Category_019,2014-05-02 00:00:00.000000,44500.0
15409,Product_1382-Whse_J-Category_019,2014-05-03 00:00:00.000000,57375.0
15410,Product_1382-Whse_J-Category_019,2014-05-04 00:00:00.000000,57375.0
15411,Product_1382-Whse_J-Category_019,2014-05-05 00:00:00.000000,51833.333333333336
15412,Product_1382-Whse_J-Category_019,2014-05-06 00:00:00.000000,1000.0
15413,Product_1382-Whse_J-Category_019,2014-05-07 00:00:00.000000,58000.0
15414,Product_1382-Whse_J-Category_019,2014-05-08 00:00:00.000000,59000.0
15415,Product_1382-Whse_J-Category_019,2014-05-09 00:00:00.000000,30000.0
15416,Product_1382-Whse_J-Category_019,2014-05-10 00:00:00.000000,37000.0
15417,Product_1382-Whse_J-Category_019,2014-05-11 00:00:00.000000,37000.0
15418,Product_1382-Whse_J-Category_019,2014-05-12 00:00:00.000000,87000.0
15419,Product_1382-Whse_J-Category_019,2014-05-13 00:00:00.000000,84000.0
15420,Product_1382-Whse_J-Category_019,2014-05-14 00:00:00.000000,10000.0
15421,Product_1382-Whse_J-Category_019,2014-05-15 00:00:00.000000,70000.0
15422,Product_1382-Whse_J-Category_019,2014-05-16 00:00:00.000000,10400.0
15423,Product_1382-Whse_J-Category_019,2014-05-17 00:00:00.000000,52280.0
15424,Product_1382-Whse_J-Category_019,2014-05-18 00:00:00.000000,52280.0
15425,Product_1382-Whse_J-Category_019,2014-05-19 00:00:00.000000,43600.0
15426,Product_1382-Whse_J-Category_019,2014-05-20 00:00:00.000000,74700.0
15427,Product_1382-Whse_J-Category_019,2014-05-21 00:00:00.000000,135000.0
15428,Product_1382-Whse_J-Category_019,2014-05-22 00:00:00.000000,11000.0
15429,Product_1382-Whse_J-Category_019,2014-05-23 00:00:00.000000,10100.0
15430,Product_1382-Whse_J-Category_019,2014-05-24 00:00:00.000000,57700.0
15431,Product_1382-Whse_J-Category_019,2014-05-25 00:00:00.000000,57700.0
15432,Product_1382-Whse_J-Category_019,2014-05-26 00:00:00.000000,32500.0
15433,Product_1382-Whse_J-Category_019,2014-05-27 00:00:00.000000,55500.0
15434,Product_1382-Whse_J-Category_019,2014-05-28 00:00:00.000000,60000.0
15435,Product_1382-Whse_J-Category_019,2014-05-29 00:00:00.000000,25100.0
15436,Product_1382-Whse_J-Category_019,2014-05-30 00:00:00.000000,24100.0
15437,Product_1382-Whse_J-Category_019,2014-05-31 00:00:00.000000,39440.0
15438,Product_1382-Whse_J-Category_019,2014-06-01 00:00:00.000000,39440.0
15439,Product_1382-Whse_J-Category_019,2014-06-02 00:00:00.000000,85100.0
15440,Product_1382-Whse_J-Category_019,2014-06-03 00:00:00.000000,60500.0
15441,Product_1382-Whse_J-Category_019,2014-06-04 00:00:00.000000,80000.0
15442,Product_1382-Whse_J-Category_019,2014-06-05 00:00:00.000000,82000.0
15443,Product_1382-Whse_J-Category_019,2014-06-06 00:00:00.000000,76200.0
15444,Product_1382-Whse_J-Category_019,2014-06-07 00:00:00.000000,76760.0
15445,Product_1382-Whse_J-Category_019,2014-06-08 00:00:00.000000,76760.0
15446,Product_1382-Whse_J-Category_019,2014-06-09 00:00:00.000000,43300.0
15447,Product_1382-Whse_J-Category_019,2014-06-10 00:00:00.000000,52900.0
15448,Product_1382-Whse_J-Category_019,2014-06-11 00:00:00.000000,17000.0
15449,Product_1382-Whse_J-Category_019,2014-06-12 00:00:00.000000,68000.0
15450,Product_1382-Whse_J-Category_019,2014-06-13 00:00:00.000000,67000.0
15451,Product_1382-Whse_J-Category_019,2014-06-14 00:00:00.000000,49640.0
15452,Product_1382-Whse_J-Category_019,2014-06-15 00:00:00.000000,49640.0
15453,Product_1382-Whse_J-Category_019,2014-06-16 00:00:00.000000,47000.0
15454,Product_1382-Whse_J-Category_019,2014-06-17 00:00:00.000000,17500.0
15455,Product_1382-Whse_J-Category_019,2014-06-18 00:00:00.000000,26000.0
15456,Product_1382-Whse_J-Category_019,2014-06-19 00:00:00.000000,35000.0
15457,Product_1382-Whse_J-Category_019,2014-06-20 00:00:00.000000,61200.0
15458,Product_1382-Whse_J-Category_019,2014-06-21 00:00:00.000000,37340.0
15459,Product_1382-Whse_J-Category_019,2014-06-22 00:00:00.000000,37340.0
15460,Product_1382-Whse_J-Category_019,2014-06-23 00:00:00.000000,86000.0
15461,Product_1382-Whse_J-Category_019,2014-06-24 00:00:00.000000,123000.0
15462,Product_1382-Whse_J-Category_019,2014-06-25 00:00:00.000000,47300.0
15463,Product_1382-Whse_J-Category_019,2014-06-26 00:00:00.000000,60000.0
15464,Product_1382-Whse_J-Category_019,2014-06-27 00:00:00.000000,135000.0
15465,Product_1382-Whse_J-Category_019,2014-06-28 00:00:00.000000,90260.0
